Manufacturer,Manufacturer Part Number,Source,Category,Competitor,Competitor Part Number,Manufacturer,Manufacturer Part Number,Availability,Factory Lead Time,Quantity1,Price1,Quantity2,Price2,Quantity3,Price3,Quantity4,Price4,Quantity5,Price5,Quantity6,Price6,Quantity7,Price7,Quantity8,Price8,Quantity9,Price9,Quantity10,Price10,Currency,URL,Status,Cache Time,Life Cycle,Description
Vishay / Siliconix,SI2392DS-T1-GE3,mouser.com,MOSFET,Mouser,78-SI2392DS-T1-GE3,Vishay / Siliconix,SI2392DS-T1-GE3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SI2392DS-T1-GE3?qs=vgn07B5hXaupk1zQu%252BXvHw%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,MOSFET 100V 126mOhm@10V 3.1A N-Ch MV T-FET
Vishay Semiconductors,SI2372DS-T1-GE3,mouser.com,MOSFET,Mouser,78-SI2372DS-T1-GE3,Vishay Semiconductors,SI2372DS-T1-GE3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay-Semiconductors/SI2372DS-T1-GE3?qs=Lj1LZLjqIN1UA5wBmnPIOw%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,MOSFET 30V Vds 20V Vgs SOT-23
Vishay Semiconductors,SI2356DS-T1-GE3,mouser.com,MOSFET,Mouser,78-SI2356DS-T1-GE3,Vishay Semiconductors,SI2356DS-T1-GE3,266233 On Order,682 Days,1,$0.406,10,$0.332,100,$0.227,500,$0.194,3000,$0.194,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI2356DS-T1-GE3?qs=3vb5YHheJT2Tl6eegNSiyQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 40V Vds 12V Vgs SOT-23
Vishay / Siliconix,SI2351DS-T1-E3,mouser.com,MOSFET,Mouser,781-SI2351DS-E3,Vishay / Siliconix,SI2351DS-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SI2351DS-T1-E3?qs=G1LhLIAbs1wtac0vldSihQ%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,MOSFET RECOMMENDED ALT 781-SI2301CDS-T1-GE3
Vishay Semiconductors,SI2323CDS-T1-GE3,mouser.com,MOSFET,Mouser,781-SI2323CDS-T1-GE3,Vishay Semiconductors,SI2323CDS-T1-GE3,244 In Stock,730 Days,1,$0.752,10,$0.669,100,$0.513,500,$0.405,1000,$0.325,3000,$0.294,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI2323CDS-T1-GE3?qs=WX95TUc1y54z3ToOtyJiuQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET -20V Vds 8V Vgs SOT-23
Vishay Semiconductors,SI2318DS-T1-GE3,mouser.com,MOSFET,Mouser,781-SI2318DS-GE3,Vishay Semiconductors,SI2318DS-T1-GE3,10000 In Stock,151 Days,1,$0.538,10,$0.46,100,$0.345,500,$0.27,1000,$0.21,3000,$0.194,6000,$0.185,9000,$0.174,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI2318DS-T1-GE3?qs=45wPT2wjtGnxzHNEr8hv5A%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 40V 3.9A 1.25W 45mohm @ 10V
Vishay Semiconductors,SI2316DS-T1-GE3,mouser.com,MOSFET,Mouser,781-SI2316DS-GE3,Vishay Semiconductors,SI2316DS-T1-GE3,None,105 Days,3000,$0.28,9000,$0.276,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI2316DS-T1-GE3?qs=tWM4QuTcS4XrTWfcNZXP8g%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V 3.4A 0.96W 50mohm @ 10V
Vishay / Siliconix,SI2315BDS-T1-GE3,mouser.com,MOSFET,Mouser,781-SI2315BDS-GE3,Vishay / Siliconix,SI2315BDS-T1-GE3,146947 In Stock,265 Days,1,$0.68,10,$0.578,100,$0.445,500,$0.363,1000,$0.291,3000,$0.252,6000,$0.249,9000,$0.239,24000,$0.229,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SI2315BDS-T1-GE3?qs=tWM4QuTcS4UTZMgXx%2FvfDA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 12V 3.85A 1.19W 50mohm @ 4.5V
Vishay Semiconductors,SI2312BDS-T1-GE3,mouser.com,MOSFET,Mouser,781-SI2312BDS-T1-GE3,Vishay Semiconductors,SI2312BDS-T1-GE3,660672 In Stock,105 Days,1,$0.579,10,$0.489,100,$0.372,500,$0.293,1000,$0.226,3000,$0.211,6000,$0.197,9000,$0.183,24000,$0.178,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI2312BDS-T1-GE3?qs=tWM4QuTcS4XXuFQsDsqnHA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 20V 5.0A 1.25W 31mohm @ 4.5V
Vishay Semiconductors,SI2308CDS-T1-GE3,mouser.com,MOSFET,Mouser,78-SI2308CDS-T1-GE3,Vishay Semiconductors,SI2308CDS-T1-GE3,517196 On Order,659 Days,1,$0.396,10,$0.319,100,$0.217,500,$0.162,1000,$0.126,3000,$0.126,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI2308CDS-T1-GE3?qs=7EBvPakHacXv8gtQpH7YVQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 60V Vds 20V Vgs SOT-23
Vishay Semiconductors,SI2308BDS-T1-E3,mouser.com,MOSFET,Mouser,781-SI2308BDS-E3,Vishay Semiconductors,SI2308BDS-T1-E3,216975 In Stock,294 Days,1,$0.558,10,$0.48,100,$0.359,500,$0.282,1000,$0.218,3000,$0.201,6000,$0.198,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI2308BDS-T1-E3?qs=45wPT2wjtGkQhj1kZdveeA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 60V Vds 20V Vgs SOT-23
Vishay / Siliconix,SI2306BDS-T1-GE3,mouser.com,MOSFET,Mouser,781-SI2306BDS-T1-GE3,Vishay / Siliconix,SI2306BDS-T1-GE3,8325 On Order,708 Days,1,$0.609,10,$0.519,100,$0.389,500,$0.309,1000,$0.257,3000,$0.215,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SI2306BDS-T1-GE3?qs=tWM4QuTcS4VMeOxMW1PNfA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V 4.0A 1.25W 47mohm @ 4.5V
Vishay Semiconductors,SI2304BDS-T1-GE3,mouser.com,MOSFET,Mouser,781-SI2304BDS-T1-GE3,Vishay Semiconductors,SI2304BDS-T1-GE3,433985 In Stock,173 Days,1,$0.477,10,$0.389,100,$0.266,500,$0.237,1000,$0.203,3000,$0.203,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI2304BDS-T1-GE3?qs=tWM4QuTcS4W5SDUbHhHSag%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V 3.2A 1.08W 70mohm @ 10V
Vishay Semiconductors,SI2302CDS-T1-E3,mouser.com,MOSFET,Mouser,781-SI2302CDS-E3,Vishay Semiconductors,SI2302CDS-T1-E3,564156 In Stock,177 Days,1,$0.416,10,$0.34,100,$0.231,500,$0.174,1000,$0.17,3000,$0.168,9000,$0.158,24000,$0.145,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI2302CDS-T1-E3?qs=%252BPu8jn5UVnHNrjAmGCs%2Fuw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 20V Vds 8V Vgs SOT-23
Vishay Semiconductors,SI2301CDS-T1-E3,mouser.com,MOSFET,Mouser,781-SI2301CDS-E3,Vishay Semiconductors,SI2301CDS-T1-E3,419979 In Stock,211 Days,1,$0.396,10,$0.319,100,$0.217,500,$0.163,1000,$0.132,3000,$0.132,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI2301CDS-T1-E3?qs=45wPT2wjtGkQH%252ByrbRpz4Q%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET -20V Vds 8V Vgs SOT-23
Vishay / Siliconix,SI1900DL-T1-GE3,mouser.com,MOSFET,Mouser,78-SI1900DL-T1-GE3,Vishay / Siliconix,SI1900DL-T1-GE3,9000 On Order,414 Days,1,$0.619,10,$0.532,100,$0.397,500,$0.313,1000,$0.242,3000,$0.22,6000,$0.206,9000,$0.192,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/SI1900DL-T1-GE3?qs=FfLXECYddQQMHAkg99n%252BDQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs SC70-6
Diodes Incorporated,ZHT431F02TA,mouser.com,Voltage References,Mouser,522-ZHT431F02TA,Diodes Incorporated,ZHT431F02TA,2801 In Stock,119 Days,1,$1.14,10,$1.04,25,$0.95,100,$0.806,250,$0.753,500,$0.666,1000,$0.526,3000,$0.478,6000,$0.472,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Diodes-Incorporated/ZHT431F02TA?qs=%2F4dsY8i%2FUxKfqKL684XGqg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,Voltage References High Temp 431 Prog
Infineon / IR,IRFZ32,mouser.com,MOSFET,Mouser,Not available,Infineon / IR,IRFZ32,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Infineon-IR/IRFZ32?qs=Gkr2N%2F2q3o1um2TiTAKosg%3D%3D,No price,06/07/2023 09:57:48 AM,Restricted Availability,MOSFET
Vishay / Siliconix,IRFZ30,mouser.com,MOSFET,Mouser,844-IRFZ30,Vishay / Siliconix,IRFZ30,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Siliconix/IRFZ30?qs=ehM%252BESVsXgwmZbSKybKuqw%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,MOSFET RECOMMENDED ALT 844-IRFZ34PBF
STMicroelectronics,IRFZ22,mouser.com,MOSFET,Mouser,Not available,STMicroelectronics,IRFZ22,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/STMicroelectronics/IRFZ22?qs=BvZgL2cZLn9bJuUYZaz9Zw%3D%3D,No price,06/07/2023 09:57:48 AM,Obsolete,MOSFET
Vishay Semiconductors,SI4228DY-T1-GE3,mouser.com,MOSFET,Mouser,78-SI4228DY-T1-GE3,Vishay Semiconductors,SI4228DY-T1-GE3,89408 In Stock,97 Days,1,$0.904,10,$0.802,100,$0.625,500,$0.516,1000,$0.418,2500,$0.418,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4228DY-T1-GE3?qs=WX95TUc1y56hihGcqkaCUA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 25V Vds 12V Vgs SO-8
Vishay Semiconductors,SI4214DDY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4214DDY-GE3,Vishay Semiconductors,SI4214DDY-T1-GE3,23056 On Order,397 Days,1,$0.69,10,$0.616,100,$0.472,500,$0.374,1000,$0.361,2500,$0.361,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4214DDY-T1-GE3?qs=kt16UJ73eEGZKWuc2RKrng%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs SO-8
Vishay Semiconductors,SI4202DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4202DY-T1-GE3,Vishay Semiconductors,SI4202DY-T1-GE3,7607 In Stock,26 Days,1,$1.40,10,$1.26,100,$0.981,500,$0.81,1000,$0.639,2500,$0.597,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4202DY-T1-GE3?qs=FfLXECYddQQAFrIB13%2FVtA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs SO-8
Vishay Semiconductors,SI4190ADY-T1-GE3,mouser.com,MOSFET,Mouser,78-SI4190ADY-T1-GE3,Vishay Semiconductors,SI4190ADY-T1-GE3,12949 On Order,911 Days,1,$1.89,10,$1.70,100,$1.37,500,$1.19,1000,$1.02,2500,$1.02,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://www2.mouser.com/ProductDetail/Vishay-Semiconductors/SI4190ADY-T1-GE3?qs=EihRZLdKnF1Hb%252BBbpBKrdA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 100V Vds 20V Vgs SO-8
Vishay Semiconductors,SI4186DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4186DY-GE3,Vishay Semiconductors,SI4186DY-T1-GE3,10000 In Stock,100 Days,1,$1.23,10,$1.10,100,$0.876,500,$0.724,1000,$0.603,2500,$0.603,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4186DY-T1-GE3?qs=kt16UJ73eEEhgd8ip%252BcYwQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 20V Vds 20V Vgs SO-8
Vishay Semiconductors,SI4178DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4178DY-T1-GE3,Vishay Semiconductors,SI4178DY-T1-GE3,9370 On Order,703 Days,1,$0.65,10,$0.569,100,$0.437,500,$0.347,1000,$0.279,2500,$0.256,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4178DY-T1-GE3?qs=WX95TUc1y573SdIDwOnRAQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 25V Vgs SO-8
Vishay,SI4178DY-T1-E3,mouser.com,MOSFET,Mouser,Not available,Vishay,SI4178DY-T1-E3,"Non-Stocked, Call for Quote",0 Days,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay/SI4178DY-T1-E3?qs=MLItCLRbWsxUGclTu%2F6c1A%3D%3D,No price,06/07/2023 09:57:48 AM,Not available,MOSFET
Vishay Semiconductors,SI4168DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4168DY-T1-GE3,Vishay Semiconductors,SI4168DY-T1-GE3,None,730 Days,1,$1.19,10,$1.07,100,$0.835,500,$0.689,1000,$0.544,2500,$0.517,5000,$0.507,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4168DY-T1-GE3?qs=ru2xu5lizsBCA2QMeSm4Cw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs SO-8
Vishay Semiconductors,SI4166DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4166DY-T1-GE3,Vishay Semiconductors,SI4166DY-T1-GE3,3970 In Stock,184 Days,1,$1.47,10,$1.33,100,$1.04,500,$0.851,1000,$0.672,2500,$0.626,10000,$0.624,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4166DY-T1-GE3?qs=ru2xu5lizsBZHCM5oTlfDA%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs SO-8
Vishay Semiconductors,SI4164DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4164DY-T1-GE3,Vishay Semiconductors,SI4164DY-T1-GE3,79 In Stock,253 Days,1,$1.66,10,$1.48,100,$1.16,500,$0.953,1000,$0.807,2500,$0.806,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4164DY-T1-GE3?qs=IRuQNBqMOcmOtrv2pb5m1A%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs SO-8
Vishay Semiconductors,SI4162DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4162DY-T1-GE3,Vishay Semiconductors,SI4162DY-T1-GE3,21323 In Stock,29 Days,1,$0.974,10,$0.862,100,$0.661,500,$0.523,1000,$0.421,2500,$0.421,5000,$0.401,25000,$0.37,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4162DY-T1-GE3?qs=ru2xu5lizsCXH4usVfNqyQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs SO-8
Vishay Semiconductors,SI4156DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4156DY-GE3,Vishay Semiconductors,SI4156DY-T1-GE3,82466 In Stock,76 Days,1,$0.974,10,$0.866,100,$0.676,500,$0.558,1000,$0.441,2500,$0.411,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4156DY-T1-GE3?qs=kt16UJ73eEGzTW6XmysdCQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 30V Vds 20V Vgs SO-8
Vishay Semiconductors,SI4136DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4136DY-T1-GE3,Vishay Semiconductors,SI4136DY-T1-GE3,28016 In Stock,52 Days,1,$1.70,10,$1.51,100,$1.21,500,$1.02,1000,$0.804,2500,$0.804,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4136DY-T1-GE3?qs=cPOO8qjhL6M6ceCPw60GCQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 20V Vds 20V Vgs SO-8
Vishay Semiconductors,SI4124DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4124DY-GE3,Vishay Semiconductors,SI4124DY-T1-GE3,2265 On Order,442 Days,1,$2.12,10,$1.90,100,$1.52,500,$1.29,1000,$1.11,2500,$0.964,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4124DY-T1-GE3?qs=ru2xu5lizsCjsPeUriwVJg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 40V Vds 20V Vgs SO-8
Vishay Semiconductors,SI4122DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4122DY-T1-GE3,Vishay Semiconductors,SI4122DY-T1-GE3,8947 On Order,362 Days,1,$2.52,10,$2.27,100,$1.81,500,$1.49,1000,$1.24,2500,$1.14,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4122DY-T1-GE3?qs=IRuQNBqMOcmG0EdXo7usFg%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 40V Vds 25V Vgs SO-8
Vishay Semiconductors,SI4116DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4116DY-T1-GE3,Vishay Semiconductors,SI4116DY-T1-GE3,4461 In Stock,605 Days,1,$1.27,10,$1.13,100,$0.883,500,$0.73,1000,$0.576,2500,$0.538,5000,$0.537,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4116DY-T1-GE3?qs=IRuQNBqMOcmni2JRd4rEWw%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 25V Vds 12V Vgs SO-8
Vishay Semiconductors,SI4114DY-T1-GE3,mouser.com,MOSFET,Mouser,781-SI4114DY-T1-GE3,Vishay Semiconductors,SI4114DY-T1-GE3,14556 In Stock,37 Days,1,$1.74,10,$1.56,100,$1.25,500,$1.04,1000,$0.851,2500,$0.792,5000,$0.726,Not available,Not available,Not available,Not available,Not available,Not available,USD,https://eu.mouser.com/ProductDetail/Vishay-Semiconductors/SI4114DY-T1-GE3?qs=IRuQNBqMOcnkGGhJN18fuQ%3D%3D,Priced,06/07/2023 09:57:48 AM,Not available,MOSFET 20V Vds 16V Vgs SO-8
